dt,train,n,p_pass,ev_mean,real_all,real_pass
2026-06-16,1,105989,0.010736963269773279,-0.09887751807436752,-0.04446368291974068,-0.02113904431462288
2026-06-17,1,124423,0.014137257580993868,-0.09616861504839835,-0.04336406663060188,0.026083923876285553
2026-06-18,1,93949,0.010867598377843297,-0.09937006472450864,-0.031313490122556686,-0.011347214691340923
2026-06-19,1,49167,0.03896922732727236,-0.08879763559267544,-0.057337887585163116,-0.019291598349809647
2026-06-20,1,23743,0.04089626416206882,-0.07750020851823587,-0.07143356651067734,-0.11694134771823883
2026-06-21,1,23158,0.028413507211330857,-0.07913364346603695,-0.07770989835262299,-0.029156524688005447
2026-06-22,1,99371,0.015789314790029284,-0.09577859150824959,-0.054991766810417175,-0.03431769087910652
2026-06-23,1,176963,0.03143594988782966,-0.12058335284096479,-0.06577463448047638,0.01160636730492115
2026-06-24,1,177585,0.03093729763211983,-0.125827045107216,-0.07340133190155029,0.01628090627491474
2026-06-25,1,165866,0.014909625842547599,-0.12194773122515631,-0.07106976211071014,0.020899755880236626
2026-06-26,1,167077,0.013299257228702933,-0.11595271278514553,-0.07596466690301895,0.0040780846029520035
2026-06-27,1,26049,0.0087527352297593,-0.09533637161063944,-0.06144537031650543,0.008375522680580616
2026-06-28,1,38581,0.008708950001295976,-0.09823155820985698,-0.05378430336713791,-0.006619488354772329
2026-06-29,1,154154,0.011663661014310364,-0.11773484699759797,-0.05164545029401779,-0.008090436458587646
2026-06-30,1,128088,0.0056289426019611516,-0.09912255585213949,-0.030423330143094063,0.013846942223608494
2026-07-01,1,142095,0.0075231359301875505,-0.10886359663375357,-0.04294005036354065,-0.010761933401226997
2026-07-02,0,257492,0.009110962670684914,-0.11912273899615898,-0.04006349295377731,-0.006570895668119192
2026-07-03,0,98089,0.007686896593909613,-0.10765479028163143,-0.06405505537986755,-0.05227673426270485
2026-07-04,0,22818,0.005127530896660531,-0.08466055251304183,-0.06616943329572678,-0.09885184466838837
2026-07-05,0,37289,0.007160288556947089,-0.11006287137300577,-0.04174857586622238,-0.032532401382923126
2026-07-06,0,176675,0.009373142776284137,-0.12192141659816262,-0.048277657479047775,-0.012742836959660053
2026-07-07,0,306426,0.004017283128716232,-0.12107316957767517,-0.040668781846761703,-0.055569957941770554
2026-07-08,0,338936,0.003977152028701584,-0.11099047708886198,-0.036286987364292145,-0.034588523209095
2026-07-09,0,240301,0.005255908215113545,-0.1330221366344516,-0.033694077283144,-0.010576903820037842
2026-07-10,0,251387,0.0019611197078607885,-0.13762828067741079,-0.04577038437128067,-0.09847882390022278
2026-07-11,0,65951,0.0006065108944519415,-0.1022612561473845,-0.026667485013604164,0.0
2026-07-12,0,81795,0.0006601870529983495,-0.11289431812018755,-0.024189837276935577,0.0
2026-07-13,0,333751,0.001647935137272997,-0.14295195589717857,-0.03354772925376892,-0.08128300309181213
2026-07-14,0,349931,0.0016260348468698114,-0.14524635926506665,-0.03116939589381218,0.03455347940325737
2026-07-15,0,311614,0.0012740120790465128,-0.1386439693363284,-0.027711382135748863,0.02102562226355076
2026-07-16,0,377923,0.0017516795749398686,-0.1446336072341056,-0.028969980776309967,-0.07312993705272675
2026-07-17,0,397579,0.0030861790989966773,-0.160584380515373,-0.0446891225874424,-0.09605862945318222
2026-07-18,0,99129,0.0003429874204319624,-0.08264762677996827,-0.017202282324433327,0.0
2026-07-19,0,136572,0.0006589930586064493,-0.09332367763808808,-0.020997222512960434,-0.07407752424478531
2026-07-20,0,361362,0.0016299444877989385,-0.13581920623022437,-0.03127234801650047,-0.041044168174266815
2026-07-21,0,299492,0.0012153913960973916,-0.1436387095958193,-0.03640294447541237,-0.052776169031858444
2026-07-22,0,330024,0.001911982158873294,-0.13705810390955914,-0.0357477106153965,-0.02045486308634281
2026-07-23,0,361886,0.0016579806900515633,-0.14856522789409496,-0.03419249877333641,-0.0632491260766983
2026-07-24,0,325104,0.0016733106944239382,-0.13732046661796776,-0.034312654286623,-0.0520576536655426
2026-07-25,0,69123,0.0010850223514604401,-0.0894380229242996,-0.030354278162121773,-0.1310167908668518
2026-07-26,0,89227,0.0005603684983244982,-0.0939077964159705,-0.02389521896839142,0.0
2026-07-27,0,341310,0.0022384342679675367,-0.1429424307623706,-0.04116347059607506,-0.030594222247600555
2026-07-28,0,421818,0.0024987079735810233,-0.1419866795104557,-0.044335100799798965,-0.012752995826303959
2026-07-29,0,458118,0.004304567818771583,-0.15909805761263732,-0.06701118499040604,0.023182224482297897
2026-07-30,0,341037,0.0030348613200327237,-0.18330701931712334,-0.07964430749416351,-0.007794082630425692
2026-07-31,0,345084,0.005656593756882382,-0.19612934810349292,-0.08333694189786911,-0.04006253182888031
2026-08-01,0,48383,0.002480209991112581,-0.1284577189735686,-0.10570881515741348,-0.02749020978808403
2026-08-02,0,100328,0.002272546048959413,-0.151440617649032,-0.11081364750862122,-0.0035796870943158865
2026-08-03,0,274353,0.00468374685168378,-0.18353628951342824,-0.08910314738750458,-0.0693315640091896
2026-08-04,0,302697,0.0021077182793354412,-0.1788666976439857,-0.06897424161434174,-0.005042511038482189
2026-08-05,0,299022,0.003267318123750092,-0.20969158127824689,-0.09195998311042786,-0.15170292556285858
2026-08-06,0,267425,0.0025614658315415537,-0.1805341376123829,-0.06839703768491745,-0.06198090687394142
2026-08-07,0,208992,0.002622109937222477,-0.18489756210899716,-0.08429953455924988,-0.022152487188577652
2026-08-08,0,26137,0.0015686574587749167,-0.10787101966407306,-0.06886234879493713,-0.060117222368717194
2026-08-09,0,26142,0.0010328207482212532,-0.12082627995857746,-0.07135377824306488,0.0
