dt,train,n,p_pass,ev_mean,real_all,real_pass
2026-05-28,1,62468,0.034705769353909205,-0.06903453306980258,-0.056692883372306824,0.06392237544059753
2026-05-29,1,47949,0.03826982835929842,-0.04766878383622136,-0.03509081155061722,0.028409302234649658
2026-05-30,1,12461,0.07519460717438407,-0.0262417278039872,-0.02459840662777424,0.04068013280630112
2026-05-31,1,12072,0.33573558648111335,-0.021591178019788815,0.008610839024186134,0.07822936028242111
2026-06-01,1,62768,0.05039191944940097,-0.07220331994581111,-0.07921241968870163,0.01903522200882435
2026-06-02,1,51524,0.034158838599487616,-0.055389119030032005,-0.04573698341846466,-0.0559728778898716
2026-06-03,1,67081,0.06900612692118484,-0.05539475715331015,-0.05693627521395683,-0.038603030145168304
2026-06-04,1,65592,0.05090559824368825,-0.04674933098467554,-0.024383142590522766,0.004740866832435131
2026-06-05,1,102151,0.029348709263737015,-0.07927369788357912,-0.0353439562022686,-0.005386696197092533
2026-06-06,1,42861,0.08525232729054386,-0.11571934952210138,-0.03889140486717224,0.10637781023979187
2026-06-07,1,32104,0.09288562172937952,-0.06043811054230895,-0.009940002113580704,0.0043211691081523895
2026-06-08,1,107343,0.02602871169987796,-0.0843917958364498,-0.046194981783628464,-0.01966736651957035
2026-06-09,1,118515,0.02196346454035354,-0.11286258630912689,-0.05414574220776558,0.018567152321338654
2026-06-10,1,149225,0.020981738984754566,-0.10290596926185709,-0.04021696001291275,-0.04808659479022026
2026-06-11,1,133376,0.019456273992322456,-0.09646680817221527,-0.03048635460436344,-0.007352299056947231
2026-06-12,1,114453,0.03784959765143771,-0.06595231423219583,-0.012317334301769733,0.02707490138709545
2026-06-13,1,17842,0.11601838358928371,-0.041189246239401976,-0.010926267132163048,-0.006461767945438623
2026-06-14,1,25099,0.10191641101239093,-0.04615883352983945,-0.0178760327398777,0.014632107689976692
2026-06-15,1,77173,0.028533295323493968,-0.06272751647616533,-0.02273341827094555,-0.032239459455013275
2026-06-16,1,77939,0.024082936655589627,-0.05554430345447436,-0.020408255979418755,0.014734345488250256
2026-06-17,1,101516,0.018125221639938533,-0.06730857541694082,-0.023148545995354652,-0.01699097827076912
2026-06-18,1,89733,0.014197675325688431,-0.057834147441449255,-0.016322055831551552,0.0363440103828907
2026-06-19,1,32888,0.0697518851860861,-0.03363379566584506,-0.019342752173542976,0.029770664870738983
2026-06-20,1,16104,0.10258320914058619,-0.033198229951832296,-0.022674253210425377,0.017310624942183495
2026-06-21,1,15096,0.07346316905140435,-0.03079488903633186,-0.020167484879493713,0.01563950441777706
2026-06-22,1,79431,0.01966486636199972,-0.05103130270067415,-0.043569646775722504,-0.03687892109155655
2026-06-23,1,90724,0.032538247872668756,-0.04459462486959471,-0.03962978348135948,0.01107309851795435
2026-06-24,1,74677,0.0347764371894961,-0.03452508700711789,-0.03365771099925041,0.010858900845050812
2026-06-25,1,79869,0.03787451952572337,-0.04347284810936571,-0.028437258675694466,-0.019003156572580338
2026-06-26,1,85354,0.043137990018042506,-0.04515364475433561,-0.03389359638094902,-0.03653364256024361
2026-06-27,1,4967,0.04409100060398631,-0.03917698355735659,-0.04603701829910278,0.03263341262936592
2026-06-28,1,7851,0.08648579798751752,-0.03207264376331618,-0.0446794368326664,-0.056825798004865646
2026-06-29,1,93658,0.032330393559546436,-0.04813778765946329,-0.03324880823493004,-0.002978772856295109
2026-06-30,1,90398,0.025642160224783734,-0.039671328758938834,-0.01809985563158989,0.014741224236786366
2026-07-01,1,96819,0.030376269120730433,-0.03513902369623532,-0.012360301800072193,0.027247436344623566
2026-07-02,0,140235,0.040959817449281566,-0.04110796506649366,-0.01646854728460312,0.01608222909271717
2026-07-03,0,41790,0.035821966977745874,-0.029017139044163833,-0.016534287482500076,-0.01906662993133068
2026-07-04,0,10668,0.06402324709411324,-0.021812253955426977,-0.023189911618828773,0.041540272533893585
2026-07-05,0,12951,0.1311095668288163,-0.021567071284889192,-0.03094465285539627,-0.010250447317957878
2026-07-06,0,92865,0.07430140526570829,-0.0430236405136028,-0.042154014110565186,-0.018703244626522064
2026-07-07,0,125660,0.06270093904185899,-0.030661573630613444,-0.015772411599755287,0.006615151651203632
2026-07-08,0,151797,0.04121952344249227,-0.03245887832753784,-0.010930527932941914,-0.013583601452410221
2026-07-09,0,112738,0.03297911972892902,-0.025674447373122227,-0.009651037864387035,-0.0028169439174234867
2026-07-10,0,113627,0.02379716088605701,-0.026214631291993924,-0.015886778011918068,-0.07188239693641663
2026-07-11,0,28275,0.02719717064544651,-0.0258769662402299,-0.03353387489914894,0.00372827029787004
2026-07-12,0,28508,0.022344605023151397,-0.024569452142088593,-0.030344342812895775,-0.02384914644062519
2026-07-13,0,159581,0.026920498054279644,-0.026058865373202122,-0.014575911685824394,-0.013031297363340855
2026-07-14,0,148304,0.01575142949617003,-0.03347791834449801,-0.016619326546788216,-0.03292948752641678
2026-07-15,0,167879,0.012145652523543743,-0.03779263538868219,-0.012992153875529766,-0.013294745236635208
2026-07-16,0,198325,0.01037690659271398,-0.04003953116654416,-0.015334149822592735,-0.0008524590521119535
2026-07-17,0,231878,0.013252658725709208,-0.06074330834261718,-0.01269873883575201,-0.007696868386119604
2026-07-18,0,20240,0.012055335968379446,-0.037064347705217215,-0.01008087769150734,0.02692343294620514
2026-07-19,0,28741,0.016596499773842248,-0.0403421455158053,-0.02950744889676571,-0.004207115154713392
2026-07-20,0,155946,0.014351121542072257,-0.048996550880014596,-0.02289879508316517,-0.002692309208214283
2026-07-21,0,119446,0.011771009493829847,-0.04020598282110542,-0.023380232974886894,0.014350474812090397
2026-07-22,0,175241,0.010026192500613441,-0.05755400214396358,-0.027665959671139717,-0.056027792394161224
2026-07-23,0,225384,0.011269655343768857,-0.05819459308405273,-0.01953696459531784,-0.025472097098827362
2026-07-24,0,168250,0.01087072808320951,-0.06314873403493972,-0.026057615876197815,0.009078560397028923
2026-07-25,0,45194,0.03573483205735275,-0.026986057843677573,-0.004729757085442543,0.0
2026-07-26,0,56336,0.026714711729622267,-0.042256315081720446,-0.017271146178245544,-0.0008563735755160451
2026-07-27,0,202987,0.004044593988777607,-0.08262568987794588,-0.017536457628011703,-0.13113626837730408
2026-07-28,0,306544,0.0018398663813351428,-0.1069607482969862,-0.014726401306688786,-0.0899706557393074
2026-07-29,0,322226,0.0019117017248763291,-0.09975605210509213,-0.016707085072994232,-0.023507175967097282
2026-07-30,0,276796,0.0018750270957672798,-0.08992615682711687,-0.013174589723348618,0.0344727598130703
2026-07-31,0,282760,0.002266940161267506,-0.08662367839292302,-0.013780733570456505,0.01004178449511528
2026-08-01,0,40854,0.0024966955500073432,-0.05402155114566785,-0.019072791561484337,0.0
2026-08-02,0,66726,0.004121332014507088,-0.06071071593266908,-0.023972012102603912,0.0
2026-08-03,0,250753,0.002241249356936906,-0.0893713922325759,-0.010333627462387085,0.026694511994719505
2026-08-04,0,286667,0.007653479472698288,-0.13004152686629136,-0.025198543444275856,0.0964927151799202
2026-08-05,0,232967,0.0034339627500890686,-0.09476377171204625,-0.022174512967467308,0.0018583035562187433
2026-08-06,0,253755,0.0011507162420444916,-0.08773244720240542,-0.010788938961923122,0.060814205557107925
2026-08-07,0,208856,0.001240088865055349,-0.08514286964603343,-0.008314455859363079,0.013728121295571327
2026-08-08,0,36912,0.0012191157347204162,-0.05779737528266875,-0.006112209986895323,0.019241860136389732
2026-08-09,0,39330,0.0011441647597254005,-0.0586362943779594,-0.006328253075480461,0.0
2026-08-10,0,155776,0.0012453779786359902,-0.07524136337367089,-0.007805857341736555,-0.07724064588546753
