dt,train,n,p_pass,ev_mean,real_all,real_pass
2026-06-16,1,49575,0.18805849722642462,-0.10685546198770654,-0.09461010247468948,-0.01405816338956356
2026-06-17,1,66789,0.2220724969680636,-0.0915600028133407,-0.08114243298768997,-0.03948686644434929
2026-06-18,1,69735,0.3523338352333835,-0.0286353371809412,-0.06375446915626526,-0.03732854127883911
2026-06-19,1,68892,0.41633281077628753,-0.012493360154302304,-0.02387024275958538,0.030747439712285995
2026-06-20,1,51624,0.28897412056407873,-0.04256799583168497,-0.05671566724777222,-0.038550637662410736
2026-06-21,1,45637,0.23353857615531257,-0.05383475042707561,-0.009483817964792252,0.07245436310768127
2026-06-22,1,73748,0.5057899875250854,0.024885167672405183,-0.00019119067292194813,0.07005934417247772
2026-06-23,1,98623,0.3067033045030064,-0.09492479648409341,-0.025753621011972427,0.07105118036270142
2026-06-24,1,116577,0.3306827247227155,-0.07021500247193908,-0.04993682727217674,0.014379012398421764
2026-06-25,1,98813,0.27173550038962485,-0.08928673937458671,-0.0697406455874443,-0.020871879532933235
2026-06-26,1,101379,0.17524339360222532,-0.130515542122822,-0.09847047179937363,-0.0330035537481308
2026-06-27,1,37021,0.10080764971232543,-0.1275752031143497,-0.014330080710351467,-0.007177307736128569
2026-06-28,1,48554,0.1192280759566668,-0.1690233360983738,-0.03527331352233887,0.013860758394002914
2026-06-29,1,74288,0.10199493861727331,-0.19471864026957575,-0.08319693803787231,-0.013998651877045631
2026-06-30,1,65830,0.10794470606106639,-0.15882150015525368,-0.07654616981744766,-0.059624020010232925
2026-07-01,1,82250,0.0731063829787234,-0.23184035014584561,-0.045429110527038574,0.018565358594059944
2026-07-02,0,139982,0.03835493134831621,-0.5159621343955396,-0.041386451572179794,-0.02371971681714058
2026-07-03,0,114168,0.036726578375727,-0.2922116587018974,-0.011473331600427628,-0.0009856639662757516
2026-07-04,0,34380,0.008929610238510763,-0.2562914272012023,-0.03163657709956169,-0.04094857722520828
2026-07-05,0,47845,0.06412373288744905,-0.21188395373785393,-0.046304963529109955,-0.04892405867576599
2026-07-06,0,134679,0.08110395830084868,-0.26526066809208704,-0.0588066391646862,-0.019902214407920837
2026-07-07,0,164791,0.03417055543081843,-0.4241210245255836,-0.04257139936089516,0.019460933282971382
2026-07-08,0,185809,0.03222125946536497,-0.3854947130110443,-0.042830388993024826,0.0061530740931630135
2026-07-09,0,169177,0.03414766782718691,-0.3858736675324949,-0.025773731991648674,0.010812717489898205
2026-07-10,0,167956,0.018469122865512395,-0.3799446843496029,-0.01666734553873539,0.025611350312829018
2026-07-11,0,47274,0.0025595464737487835,-0.36323427556251464,-0.025823011994361877,0.0
2026-07-12,0,47321,0.00919253608334566,-0.3447666452239805,-0.03609151393175125,-0.09068295359611511
2026-07-13,0,192249,0.01798708965976416,-0.55157950479037,-0.029444104060530663,0.023040244355797768
2026-07-14,0,201037,0.01807130030790352,-0.5958235859998089,-0.07003393024206161,-0.05662718415260315
2026-07-15,0,162636,0.014449445387245137,-0.5977030461195364,-0.05281362310051918,-0.03249387443065643
2026-07-16,0,181355,0.010708279341622783,-0.7524836816773436,-0.05013830214738846,0.04982183128595352
2026-07-17,0,173021,0.014050317591506233,-0.9422711795939448,-0.06956903636455536,0.03734263777732849
2026-07-18,0,29195,0.003288234286692927,-0.640992511087846,-0.07438642531633377,-0.3106628358364105
2026-07-19,0,41020,0.01143344709897611,-0.7847404166565117,-0.09177934378385544,0.005796167999505997
2026-07-20,0,175219,0.005125014981252033,-0.8303418633707595,-0.06017353758215904,0.018490616232156754
2026-07-21,0,140745,0.009499449358769405,-0.6421444739654808,-0.06419482827186584,0.020262466743588448
2026-07-22,0,165161,0.008833804590672132,-0.5867637310797356,-0.05615365877747536,-0.03255541995167732
2026-07-23,0,190683,0.006943461137070426,-0.5587666104216024,-0.04205264151096344,-0.0843922421336174
2026-07-24,0,193351,0.008114775718770527,-0.6972743370517981,-0.05083606019616127,-0.029436970129609108
2026-07-25,0,28440,0.004008438818565401,-0.6158832904899809,-0.07960359752178192,-0.4786117672920227
2026-07-26,0,34257,0.009166009866596608,-0.5772943231946404,-0.05500297248363495,0.11123175919055939
2026-07-27,0,184649,0.010051503122139843,-0.7681111948193574,-0.06547584384679794,-0.06227019801735878
2026-07-28,0,225940,0.007369213065415597,-1.0674552241198991,-0.05808670073747635,0.10031242668628693
2026-07-29,0,328985,0.01651747040138608,-1.4752699556053368,-0.08272960782051086,-0.07385028898715973
2026-07-30,0,227922,0.024508384447310922,-1.2615799620123627,-0.08758607506752014,-0.04421742632985115
2026-07-31,0,254732,0.044501672345837975,-0.7365107838465212,-0.06758656352758408,-0.030544409528374672
2026-08-01,0,41348,0.0036761149269614007,-0.6063247210781424,-0.049736928194761276,-0.1503649204969406
2026-08-02,0,68092,0.012806203371908595,-0.6221520502837554,-0.06257710605859756,-0.17740681767463684
2026-08-03,0,195371,0.013144223042314366,-0.6801861533656719,-0.053196512162685394,-0.06632734835147858
2026-08-04,0,185574,0.017728776660523565,-0.6878204735609074,-0.05801127105951309,-0.0054083396680653095
2026-08-05,0,137109,0.015068303320715635,-0.6510135989768777,-0.07226070016622543,-0.10302656888961792
2026-08-06,0,145492,0.013395925549171088,-0.802864476962689,-0.0673978328704834,-0.057065993547439575
2026-08-07,0,116675,0.012033426183844011,-0.876552728936223,-0.07462099194526672,-0.10430459678173065
2026-08-08,0,10243,0.00995802011129552,-0.5868870265958009,-0.04771844670176506,0.08970069885253906
2026-08-09,0,10501,0.022188363013046376,-0.6887265115982222,-0.08689533919095993,-0.056909848004579544
2026-08-10,0,94944,0.015556538591169532,-0.8961056019442641,-0.05004459619522095,-0.11412011086940765
