dt,train,n,p_pass,ev_mean,real_all,real_pass
2026-06-25,1,179054,0.05114099657086689,-0.06289873566564268,-0.03670171648263931,0.008359964936971664
2026-06-26,1,194817,0.0842996247760719,-0.05558190053215123,-0.02194466069340706,0.024298833683133125
2026-06-27,1,22421,0.024887382364747336,-0.03375674160543502,-0.02358434349298477,0.018726354464888573
2026-06-28,1,25431,0.042153277495969484,-0.03534949522556514,-0.021473459899425507,-0.005917427130043507
2026-06-29,1,169216,0.05238275340393343,-0.0693839420879256,-0.03426925092935562,0.005462871864438057
2026-06-30,1,154558,0.04446227306253963,-0.05881162116722376,-0.025069257244467735,0.010745545849204063
2026-07-01,1,181776,0.04068743948596074,-0.06359326075603422,-0.023081647232174873,0.0049974797293543816
2026-07-02,0,257969,0.04983932177897344,-0.08606520528494248,-0.015200173482298851,0.008703789673745632
2026-07-03,0,86761,0.031235232420096588,-0.06978190115740031,-0.03633551672101021,0.004402074962854385
2026-07-04,0,18014,0.018874208948595535,-0.0405327250598738,-0.029787365347146988,-0.045523568987846375
2026-07-05,0,30700,0.03482084690553746,-0.05053155703285164,-0.035649389028549194,-0.011893627233803272
2026-07-06,0,232306,0.04186288774289084,-0.08649277678003553,-0.03460210934281349,0.011939890682697296
2026-07-07,0,281269,0.021943406489872683,-0.11911465184808066,-0.030042126774787903,0.005996109452098608
2026-07-08,0,314100,0.035902578796561606,-0.12293419381280955,-0.035009872168302536,0.0054177832789719105
2026-07-09,0,281037,0.025615844177101235,-0.11286911930649546,-0.028151987120509148,0.00502397445961833
2026-07-10,0,225893,0.024024648838166743,-0.10272524690726999,-0.033801060169935226,-0.005087716970592737
2026-07-11,0,40407,0.02375825970747643,-0.05915807271584939,-0.04008838161826134,-0.039955902844667435
2026-07-12,0,40324,0.01579704394405317,-0.06374622300799383,-0.022703498601913452,-0.011374331079423428
2026-07-13,0,292002,0.022345737357963302,-0.12332416241884857,-0.026199964806437492,0.02125590294599533
2026-07-14,0,291002,0.02066652462869671,-0.1233366374005725,-0.0268219243735075,0.01019562128931284
2026-07-15,0,244302,0.018612209478432434,-0.1481614493791896,-0.0373937226831913,-0.003937430679798126
2026-07-16,0,271840,0.01722704532077693,-0.16635711503707945,-0.04279443994164467,0.003485881956294179
2026-07-17,0,285465,0.023008074545040547,-0.20959932048065288,-0.0601416751742363,0.007013981696218252
2026-07-18,0,28840,0.005235783633841886,-0.11382082325393207,-0.042316265404224396,0.023227661848068237
2026-07-19,0,53310,0.010504595760645283,-0.13370278784332315,-0.06349258869886398,0.01358641404658556
2026-07-20,0,209981,0.012410646677556541,-0.16312160586591143,-0.04162165895104408,0.027480002492666245
2026-07-21,0,160218,0.010510679199590558,-0.1448669526107257,-0.04820127412676811,-0.013856524601578712
2026-07-22,0,197199,0.01311365676296533,-0.12873952936847383,-0.051418744027614594,-0.009767756797373295
2026-07-23,0,225494,0.012443790078671716,-0.13091126505763082,-0.043512191623449326,0.014469070360064507
2026-07-24,0,205001,0.01022434036907137,-0.1354297594635439,-0.034800730645656586,0.0016245519509539008
2026-07-25,0,22983,0.006744115215594135,-0.08973414643266803,-0.047015655785799026,-0.11665268242359161
2026-07-26,0,34215,0.004793219348239076,-0.09998567065357403,-0.0324409082531929,0.0
2026-07-27,0,217980,0.01711624919717405,-0.1953698236426496,-0.059961579740047455,-0.002912812167778611
2026-07-28,0,265802,0.019063061978465173,-0.2836057561132323,-0.09134330600500107,-0.03815557435154915
2026-07-29,0,338909,0.03146567367641461,-0.3372556480054763,-0.09732705354690552,-0.03581739217042923
2026-07-30,0,211265,0.014015572858731925,-0.2898255233534718,-0.08193893730640411,-0.06264770030975342
2026-07-31,0,227338,0.028961282319717778,-0.2537176288980191,-0.10105492919683456,-0.03531164303421974
2026-08-01,0,23549,0.009172364006964202,-0.17460991213361227,-0.12042681872844696,-0.15137945115566254
2026-08-02,0,54973,0.00887708511451076,-0.17041749929904615,-0.06393420696258545,-0.04720129072666168
2026-08-03,0,188606,0.01975016701483516,-0.2658445756977193,-0.07457498461008072,-0.02504582889378071
2026-08-04,0,192967,0.017609228520938814,-0.19749281677883698,-0.06446561217308044,-0.006885049398988485
2026-08-05,0,182168,0.029955864915901805,-0.3111458175330151,-0.09992993623018265,0.05339463800191879
2026-08-06,0,168934,0.019510578095587625,-0.27973338916301177,-0.09800304472446442,-0.21757148206233978
2026-08-07,0,115225,0.017773920590149705,-0.21264523111354985,-0.08573919534683228,-0.050009727478027344
2026-08-08,0,9792,0.002042483660130719,-0.11130241927173591,-0.04641098901629448,-0.4184178411960602
2026-08-09,0,10260,0.00935672514619883,-0.14338724204315512,-0.06531528383493423,-0.10712146759033203
2026-08-10,0,86795,0.019505731896998675,-0.2137915752609111,-0.09686830639839172,-0.004873504862189293
